artist_count;released_year;released_month;released_day;in_spotify_playlists;in_spotify_charts;bpm;danceability__;valence__;energy__;acousticness__;instrumentalness__;liveness__;speechiness__;in_apple_playlists;in_apple_charts;in_deezer_playlists;in_deezer_charts;in_shazam_charts;released_date;track_id_limpo;mode_maiusculo;track_name_limpo;artist_name_limpo;total_playlists;media_total_charts;streams_corrigido;n_musicas;quartil_streams;quartil_bpm;quartil_danceability;quartil_valence;quartil_energy;quartil_acousticness;quartil_instrumentalness;quartil_liveness;quartil_speechiness;segmentacao_streams;segmentacao_bpm;segmentacao_danceability;segmentacao_valence;segmentacao_energy;segmentacao_acousticness;segmentacao_instrumentalness;segmentacao_liveness;segmentacao_speechiness
1;2022;5;6;2590;30;122;88;43;50;7;0;14;5;20;64;35;6;0;06/05/2022;6133453;MAJOR;NEVERITA;BAD BUNNY;2645;25;671365962;19;4;3;4;2;1;2;1;3;2;Alto;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo
1;2022;4;29;2350;0;125;88;28;66;6;0;13;31;28;42;23;0;0;29/04/2022;1545230;MAJOR;PUFFIN ON ZOOTIEZ;FUTURE;2401;10,5;254218729;2;2;3;4;1;2;2;2;3;4;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Alto
1;2022;10;17;761;12;105;88;82;80;8;0;11;8;23;95;11;0;3;17/10/2022;4492232;MINOR;ANTIFRAGILE;LE SSERAFIM;795;27,5;301051721;2;3;2;4;4;4;2;2;2;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
1;2023;6;2;290;19;105;89;67;78;9;0;7;33;9;101;5;0;73;02/06/2023;1274739;MINOR;SCLASS;STRAY KIDS;304;48,25;65496046;2;1;2;4;3;4;2;2;1;4;Baixo;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
2;2022;12;22;2651;30;94;89;61;66;17;0;36;16;21;55;32;3;0;22/12/2022;2339996;MAJOR;GATO DE NOCHE;NENGO FLOW BAD BUNNY;2704;22;304118600;1;3;1;4;3;3;2;1;4;4;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2022;1;28;601;0;135;89;89;86;16;0;8;5;28;73;64;0;0;28/01/2022;3814674;MINOR;MALVADA;Z FE;693;18,25;154119539;1;2;3;4;4;4;2;3;1;2;Baixo;Alto;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
2;2022;2;11;847;0;140;89;75;70;6;0;13;5;25;0;14;0;0;11/02/2022;6213355;MAJOR;BUSSIN;NICKI MINAJ LIL BABY;886;0;64714573;2;1;3;4;4;3;2;2;3;2;Baixo;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Baixo
1;2022;1;20;2537;0;100;90;75;50;11;0;9;26;49;1;67;11;1;20/01/2022;3284752;MAJOR;BILLIE EILISH;ARMANI WHITE;2653;3,25;277132266;1;3;2;4;4;1;2;2;1;4;Alto;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Baixo;Alto
2;2023;4;14;1444;4;148;90;74;68;14;0;10;19;0;0;0;0;0;14/04/2023;5442505;MAJOR;PRINCESS DIANA WITH NICKI MINAJ;NICKI MINAJ ICE SPICE;1444;1;104992946;1;1;4;4;4;3;2;1;2;4;Baixo;Alto;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto
2;2022;1;7;620;0;115;90;74;54;16;0;13;28;17;3;3;0;0;07/01/2022;6457168;MINOR;25K JACKET FEAT LIL BABY;GUNNA LIL BABY;640;0,75;54937991;1;1;2;4;4;2;2;2;3;4;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto
1;2022;10;3;1054;0;101;90;76;81;15;24;33;6;9;0;15;0;1;03/10/2022;3469822;MAJOR;GATITA;BELLAKATH;1078;0,25;168684524;1;2;2;4;4;4;2;4;4;3;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
2;2022;5;6;8870;43;92;91;43;71;9;0;9;8;104;120;141;26;49;06/05/2022;3331159;MINOR;ME PORTO BONITO;CHENCHO CORLEONE BAD BUNNY;9115;59,5;1440757818;1;4;1;4;2;3;2;4;1;3;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto;Baixo;Alto
5;2022;6;16;2341;0;110;91;59;82;8;0;6;8;37;2;38;2;0;16/06/2022;8090551;MAJOR;ULTRA SOLO REMIX;DE LA GHETTO FEID POLIMA WESTCOAST PALOMA MAMI PAILITA;2416;1;279717388;1;3;2;4;3;4;2;3;1;3;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
2;2022;6;10;3879;2;120;91;63;77;12;1;10;5;107;76;86;1;9;10/06/2022;5409588;MINOR;NUMB;MARSHMELLO KHALID;4072;22;295307001;1;3;2;4;3;4;2;4;2;2;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Baixo
6;2022;2;25;918;0;105;91;73;72;13;0;9;15;34;39;30;0;0;25/02/2022;5350195;MINOR;NOBODY LIKE U  FROM TURNING RED;JORDAN FISHER JOSH LEVI FINNEAS OCONNELL 4TOWN FROM DISNEY AND PIXARS TURNING RED TOPHER NGO GRAYSON VILL;982;9,75;120847157;1;1;2;4;4;3;2;3;1;4;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Baixo;Alto
2;2022;2;4;1040;0;117;92;62;86;11;0;24;24;8;0;29;0;0;04/02/2022;7165052;MAJOR;GOSPEL WITH EMINEM;EMINEM DR DRE;1077;0;64787943;2;1;2;4;3;4;2;3;4;4;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto;Alto
1;2022;9;16;452;10;132;92;53;62;7;0;63;10;2;129;13;0;1;16/09/2022;5095829;MAJOR;TYPA GIRL;BLACKPINK;467;35;235549288;3;2;3;4;3;2;2;1;4;3;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto
2;1999;1;1;19067;0;134;93;61;74;9;0;17;8;78;15;1674;0;3;01/01/1999;3363172;MAJOR;FORGOT ABOUT DRE;EMINEM DR DRE;20819;4,5;675039469;2;4;3;4;3;3;2;1;3;3;Alto;Alto;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto
1;2022;4;22;816;4;121;94;71;61;12;0;53;42;21;4;13;0;4;22/04/2022;8297242;MINOR;SLUT ME OUT;NLE CHOPPA;850;3;190490915;1;2;3;4;4;2;2;3;4;4;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto;Alto
1;2022;2;4;1888;0;71;28;26;20;19;0;30;3;26;1;58;0;0;04/02/2022;4703367;MINOR;IM TIRED  FROM EUPHORIA AN ORIGINAL HBO SERIES;LABRINTH;1972;0,25;121913181;7;1;1;1;1;1;3;3;4;1;Baixo;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Alto;Baixo
1;2012;1;1;26694;13;180;33;38;71;20;0;28;5;65;82;3425;4;13;01/01/2012;8580552;MAJOR;DEMONS;IMAGINE DRAGONS;30184;28;1840364617;3;4;4;1;2;3;3;3;4;2;Alto;Alto;Baixo;Baixo;Alto;Alto;Alto;Alto;Baixo
4;1971;12;1;10829;0;147;33;39;61;32;0;77;3;130;1;390;0;0;01/12/1971;2148200;MAJOR;HAPPY XMAS WAR IS OVER;JOHN LENNON THE HARLEM COMMUNITY CHOIR THE PLASTIC ONO BAND YOKO ONO;11349;0,25;460492795;1;3;4;1;2;2;3;4;4;1;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto;Baixo
1;1963;11;22;9122;0;126;34;35;76;39;0;8;5;121;58;212;0;0;22/11/1963;3867590;MAJOR;CHRISTMAS BABY PLEASE COME HOME;DARLENE LOVE;9455;14,5;242767149;1;2;3;1;2;3;3;2;1;2;Baixo;Alto;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo
1;2022;2;11;3766;0;180;35;23;61;23;0;19;6;76;0;102;0;2;11/02/2022;1906058;MINOR;BOYFRIEND;DOVE CAMERON;3944;0,5;496311364;1;3;4;1;1;2;3;4;3;3;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto;Alto
1;2022;4;29;2224;8;78;36;30;54;34;0;14;5;48;40;87;1;210;29/04/2022;4627428;MAJOR;IN THE STARS;BENSON BOONE;2359;64,75;382199619;1;3;1;1;1;2;3;2;3;2;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Baixo
1;1973;1;5;168;0;80;39;24;43;39;0;23;3;0;0;5;0;0;05/01/1973;1534505;MINOR;DREAM ON;AEROSMITH;173;0;838586769;1;4;1;1;1;1;3;2;3;1;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Baixo
1;2022;8;5;2163;15;82;40;39;64;21;0;7;7;72;97;58;0;154;05/08/2022;8803071;MAJOR;HOW DO I SAY GOODBYE;DEAN LEWIS;2293;66,5;284785823;1;3;1;1;2;2;3;2;1;3;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Alto
1;1975;10;31;40112;3;71;41;23;40;27;0;30;5;321;162;5691;8;17;31/10/1975;3739389;MINOR;BOHEMIAN RHAPSODY  REMASTERED 2011;QUEEN;46124;47,5;2197010679;1;4;1;1;1;1;3;3;4;2;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Alto;Baixo
3;2022;1;7;1420;0;135;41;27;64;36;0;60;3;7;18;7;0;0;07/01/2022;6145430;MAJOR;HERE WE GO AGAIN FEAT TYLER THE CR;THE WEEKND TYLER THE CREATOR;1434;4,5;88103848;1;1;3;1;1;2;3;2;4;1;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Baixo
1;2011;1;1;9389;46;150;42;20;86;21;0;9;9;24;122;282;3;368;01/01/2011;4458161;MAJOR;RADIO;LANA DEL REY;9695;134,75;284819874;3;3;4;1;1;4;3;1;1;3;Alto;Alto;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Alto
1;2017;6;15;14749;0;84;44;22;48;38;0;33;24;188;34;710;0;5;15/06/2017;8949659;MINOR;LUCID DREAMS;JUICE WRLD;15647;9,75;2288695111;2;4;1;1;1;1;3;2;4;4;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Alto
1;2022;2;17;2499;21;92;45;27;67;32;0;13;14;68;24;43;1;0;17/02/2022;7724259;MAJOR;FUERA DEL MERCADO;DANNY OCEAN;2610;11,5;421365166;1;3;1;1;1;3;3;3;3;4;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto;Alto;Alto
1;2018;3;29;11087;6;134;45;17;60;21;0;33;4;151;107;801;1;105;29/03/2018;6387600;MAJOR;CALL OUT MY NAME;THE WEEKND;12039;54,75;1449799467;19;4;3;1;1;2;3;2;4;2;Alto;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Baixo
1;2019;12;13;8429;1;140;45;25;84;21;0;13;6;85;24;200;0;2;13/12/2019;2977289;MINOR;GOLDEN;HARRY STYLES;8714;6,75;807015863;15;4;3;1;1;4;3;2;3;3;Alto;Alto;Baixo;Baixo;Alto;Alto;Baixo;Alto;Alto
1;2019;6;21;5443;0;89;46;43;43;23;8;8;22;45;1;80;0;12;21/06/2019;7885122;MINOR;MOUNT EVEREST;LABRINTH;5568;3,25;467727006;7;3;1;1;2;1;3;4;1;4;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Alto
1;2020;12;24;10426;2;121;46;53;78;23;0;72;6;133;109;182;1;10;24/12/2020;6775509;MINOR;GOOD DAYS;SZA;10741;30,5;826623384;19;4;3;1;3;4;3;1;4;3;Alto;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto
3;2022;4;27;5491;14;83;46;34;64;31;0;7;34;128;84;75;0;35;27/04/2022;3827734;MAJOR;WAIT FOR U FEAT DRAKE  TEMS;DRAKE FUTURE TEMS;5694;33,25;556585270;1;3;1;1;2;2;3;2;1;4;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Alto
1;2022;2;22;1329;0;80;47;33;83;18;0;10;5;42;51;32;0;0;22/02/2022;1230186;MAJOR;SPACE MAN;SAM RYDER;1403;12,75;54682594;1;1;1;1;2;4;3;2;2;2;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo
1;2022;12;9;811;0;81;47;33;68;24;0;22;38;6;11;3;0;0;09/12/2022;7103818;MAJOR;SMOKING ON MY EX PACK;SZA;820;2,75;57144458;19;1;1;1;2;3;3;3;3;4;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Alto;Alto;Alto
1;2022;11;4;1703;0;148;47;15;52;38;13;29;5;38;45;36;16;0;04/11/2022;3301347;MAJOR;DIE FOR YOU;JOJI;1777;15,25;246390068;3;2;4;1;1;1;3;4;4;2;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Alto;Alto;Baixo
1;2022;5;6;1492;0;144;47;7;50;32;0;7;4;26;2;15;0;2;06/05/2022;6107475;MAJOR;THIS LOVE TAYLORS VE;TAYLOR SWIFT;1533;1;132171975;34;1;4;1;1;1;3;4;1;2;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Baixo
1;2020;2;10;1788;14;139;48;37;41;32;0;10;10;1;50;19;0;19;10/02/2020;4341380;MINOR;SHUT UP MY MOMS CALLING;HOTEL UGLY;1808;20,75;405136812;2;3;3;1;2;1;3;3;2;3;Alto;Alto;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Alto
2;2023;3;31;709;0;96;48;50;80;40;0;37;20;8;1;13;0;0;31/03/2023;6083108;MINOR;SORRY NOT SORRY;TYLER THE CREATOR;730;0,25;58473276;3;1;1;1;2;4;3;1;4;4;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Alto;Alto
3;2022;12;2;1602;0;88;49;24;66;19;0;18;29;12;22;12;0;2;02/12/2022;1718193;MINOR;NIAGARA FALLS FOOT OR 2 WITH TRAVIS SCOTT  21 SAVAGE;TRAVIS SCOTT 21 SAVAGE METRO BOOMIN;1626;6;195516622;1;2;1;1;1;3;3;2;3;4;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Alto;Alto
2;2022;12;9;763;26;162;49;78;64;19;0;11;4;21;110;21;9;71;09/12/2022;8110201;MAJOR;QUE VUELVAS;CARIN LEON GRUPO FRONTERA;805;54;2762;1;1;4;1;4;2;3;4;2;1;Baixo;Alto;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo
1;1986;1;1;888;0;180;51;87;58;36;0;18;4;50;0;6;0;0;01/01/1986;6593931;MAJOR;DRIVING HOME FOR CHRISTMAS  2019 REMASTER;CHRIS REA;944;0;429504768;1;3;4;1;4;2;3;4;3;2;Alto;Alto;Baixo;Alto;Baixo;Alto;Alto;Alto;Baixo
1;2022;2;11;590;5;130;51;50;76;30;0;10;7;4;113;20;0;1;11/02/2022;1461831;MINOR;STAY ALIVE PROD SUGA OF BTS;JUNG KOOK;614;29,75;246376690;2;2;3;1;2;3;3;3;2;3;Baixo;Alto;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto
1;2022;5;13;2575;0;87;52;32;83;24;0;17;43;4;5;12;0;51;13/05/2022;3184472;MAJOR;UNITED IN GRIEF;KENDRICK LAMAR;2591;14;156898322;12;2;1;1;1;4;3;2;3;4;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Baixo;Alto;Alto
2;2022;2;2;1175;0;123;52;44;60;40;0;26;3;34;1;31;0;0;02/02/2022;6554322;MAJOR;BRIVIDI;MAHMOOD BLANCO;1240;0,25;135079152;1;1;3;1;2;2;3;2;4;1;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Baixo
2;2023;2;24;3408;47;67;53;50;53;23;0;44;7;87;86;74;1;16;24/02/2023;6230777;MINOR;DIE FOR YOU  REMIX;ARIANA GRANDE THE WEEKND;3569;37,5;518745108;2;3;1;1;2;1;3;3;4;3;Alto;Baixo;Baixo;Baixo;Baixo;Alto;Alto;Alto;Alto
1;1963;11;22;10114;0;92;53;84;77;40;0;32;3;114;74;262;0;0;22/11/1963;6900582;MAJOR;SLEIGH RIDE;THE RONETTES;10490;18,5;404664135;1;3;1;1;4;4;3;4;4;1;Alto;Baixo;Baixo;Alto;Alto;Alto;Alto;Alto;Baixo
1;2023;3;3;166;0;125;53;32;66;38;0;9;3;2;10;0;0;0;03/03/2023;5972088;MAJOR;DEVIL DON;MORGAN WALLEN;168;2,5;32526947;11;1;3;1;1;3;3;2;1;1;Baixo;Alto;Baixo;Baixo;Alto;Alto;Baixo;Baixo;Baixo
2;2022;12;16;849;22;157;54;75;60;30;0;7;5;27;129;21;7;111;16/12/2022;4031115;MAJOR;BEBE DAME;FUERZA REGIDA GRUPO FRONTERA;897;67,25;367316268;1;3;4;1;4;2;3;3;1;2;Alto;Alto;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo
2;2023;5;4;105;0;145;54;19;48;36;0;37;5;5;9;5;0;0;04/05/2023;4603662;MINOR;DONT EVER SAY LOVE ME FEAT RM OF BTS;RM COLDE;115;2,25;34502215;1;1;4;1;1;1;3;2;4;2;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Baixo
2;2022;5;13;3107;0;153;55;50;78;19;0;11;35;4;0;22;0;0;13/05/2022;6177084;MINOR;FATHER TIME FEAT SAMPHA;KENDRICK LAMAR SAMPHA;3133;0;127309180;1;1;4;1;2;4;3;4;2;4;Baixo;Alto;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto
1;2023;2;25;2988;59;150;55;30;78;24;0;12;8;74;102;145;18;925;25/02/2023;5667205;MINOR;TATTOO;LOREEN;3207;276;201660859;1;2;4;1;1;4;3;3;2;3;Baixo;Alto;Baixo;Baixo;Alto;Alto;Alto;Baixo;Alto
1;2022;2;18;695;11;189;55;86;44;40;0;7;4;16;41;13;1;1;18/02/2022;6348243;MAJOR;CHALE;EDEN MU;724;13,5;299648208;1;3;4;1;4;1;3;3;1;2;Alto;Alto;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo
1;2022;5;6;2229;0;78;56;61;90;36;0;18;31;27;44;24;0;5;06/05/2022;8956923;MAJOR;DESPUS DE LA P;BAD BUNNY;2280;12,25;461558540;19;3;1;1;3;4;3;4;3;4;Alto;Baixo;Baixo;Alto;Alto;Alto;Alto;Alto;Alto
3;2017;7;21;13387;64;79;56;58;56;37;0;11;10;77;58;247;1;311;21/07/2017;4446199;MAJOR;SEE YOU AGAIN;TYLER THE CREATOR KALI UCHIS;13711;108,5;1047101291;1;4;1;1;3;2;3;2;2;3;Alto;Baixo;Baixo;Alto;Baixo;Alto;Baixo;Baixo;Alto
1;2022;7;12;367;0;145;56;43;53;24;0;12;4;28;67;195;0;0;12/07/2022;8171348;MAJOR;COME BACK HOME  FROM PURPLE HEARTS;SOFIA CARSON;590;16,75;97610446;1;1;4;1;2;1;3;1;2;2;Baixo;Alto;Baixo;Baixo;Baixo;Alto;Baixo;Baixo;Baixo
2;2023;2;10;692;25;144;56;84;65;23;0;10;6;10;107;6;3;62;10/02/2023;3595953;MINOR;EL AZUL;JUNIOR H PESO PLUMA;708;49,25;354495408;2;3;4;1;4;2;3;3;2;2;Alto;Alto;Baixo;Alto;Baixo;Alto;Alto;Baixo;Baixo
2;2023;6;28;266;34;168;56;63;87;39;0;11;5;20;185;13;8;197;28/06/2023;2869874;MAJOR;TULUM;PESO PLUMA GRUPO FRONTERA;299;106;52294266;1;1;4;1;3;4;3;1;2;2;Baixo;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Baixo
1;2022;1;9;2035;0;88;56;58;55;35;0;23;11;41;122;394;0;2;09/01/2022;5810373;MINOR;L;STROMAE;2470;31;108809090;1;1;1;1;3;2;3;4;3;3;Baixo;Baixo;Baixo;Alto;Baixo;Alto;Alto;Alto;Alto
2;2023;4;17;2876;40;83;57;56;72;23;0;27;5;41;205;54;12;251;17/04/2023;1197669;MINOR;UN X100TO;BAD BUNNY GRUPO FRONTERA;2971;127;505671438;1;3;1;1;3;3;3;3;4;2;Alto;Baixo;Baixo;Alto;Alto;Alto;Alto;Alto;Baixo
3;2022;5;13;2308;0;138;57;71;82;19;0;15;29;7;0;7;0;0;13/05/2022;6774092;MINOR;PURPLE HEARTS;KENDRICK LAMAR GHOSTFACE KILLAH SUMMER WALKER;2322;0;76831876;1;1;3;2;4;4;3;1;3;4;Baixo;Alto;Baixo;Alto;Alto;Alto;Baixo;Alto;Alto
